order_id,customer_id,order_date,subscription_type,plan_type,revenue,profit,order_type
ORD_1443,CUST_1163,2024-05-01,monthly,Enterprise,315,267.75,recurring
ORD_1444,CUST_1163,2024-06-01,monthly,Enterprise,315,267.75,recurring
ORD_1445,CUST_1163,2024-07-01,monthly,Enterprise,315,267.75,recurring
ORD_1446,CUST_1163,2024-08-01,monthly,Enterprise,315,267.75,recurring
ORD_1447,CUST_1163,2024-09-01,monthly,Enterprise,315,267.75,recurring
ORD_1448,CUST_1163,2024-10-01,monthly,Enterprise,315,267.75,recurring
ORD_1449,CUST_1163,2024-11-01,monthly,Enterprise,315,267.75,recurring
ORD_1450,CUST_1163,2024-12-01,monthly,Enterprise,315,267.75,recurring
ORD_1451,CUST_1163,2025-01-01,monthly,Enterprise,315,267.75,recurring
ORD_1452,CUST_1164,2023-02-05,annual,Enterprise,3600,3060.0,initial
ORD_1453,CUST_1165,2023-06-09,annual,Pro,1440,1152.0,initial
ORD_1454,CUST_1165,2024-06-01,annual,Pro,1440,1152.0,renewal
ORD_1455,CUST_1166,2023-05-05,monthly,Basic,75,56.25,initial
ORD_1456,CUST_1166,2023-06-01,monthly,Basic,75,56.25,recurring
ORD_1457,CUST_1166,2023-07-01,monthly,Basic,75,56.25,recurring
ORD_1458,CUST_1166,2023-08-01,monthly,Basic,75,56.25,recurring
ORD_1459,CUST_1166,2023-09-01,monthly,Pro,135,108.0,recurring
ORD_1460,CUST_1166,2023-10-01,monthly,Pro,135,108.0,recurring
ORD_1461,CUST_1166,2023-11-01,monthly,Pro,135,108.0,recurring
ORD_1462,CUST_1166,2023-12-01,monthly,Pro,135,108.0,recurring
ORD_1463,CUST_1166,2024-01-01,monthly,Pro,135,108.0,recurring
ORD_1464,CUST_1166,2024-02-01,monthly,Pro,135,108.0,recurring
ORD_1465,CUST_1166,2024-03-01,monthly,Pro,135,108.0,recurring
ORD_1466,CUST_1166,2024-04-01,monthly,Pro,135,108.0,recurring
ORD_1467,CUST_1166,2024-05-01,monthly,Pro,135,108.0,recurring
ORD_1468,CUST_1166,2024-06-01,monthly,Pro,135,108.0,recurring
ORD_1469,CUST_1166,2024-07-01,monthly,Pro,135,108.0,recurring
ORD_1470,CUST_1166,2024-08-01,monthly,Pro,135,108.0,recurring
ORD_1471,CUST_1166,2024-09-01,monthly,Pro,135,108.0,recurring
ORD_1472,CUST_1167,2022-06-02,monthly,Basic,75,56.25,initial
ORD_1473,CUST_1167,2022-07-01,monthly,Basic,75,56.25,recurring
ORD_1474,CUST_1167,2022-08-01,monthly,Basic,75,56.25,recurring
ORD_1475,CUST_1167,2022-09-01,monthly,Basic,75,56.25,recurring
ORD_1476,CUST_1167,2022-10-01,monthly,Basic,75,56.25,recurring
ORD_1477,CUST_1167,2022-11-01,monthly,Basic,75,56.25,recurring
ORD_1478,CUST_1167,2022-12-01,monthly,Basic,75,56.25,recurring
ORD_1479,CUST_1167,2023-01-01,monthly,Basic,75,56.25,recurring
ORD_1480,CUST_1167,2023-02-01,monthly,Basic,75,56.25,recurring
ORD_1481,CUST_1167,2023-03-01,monthly,Basic,75,56.25,recurring
ORD_1482,CUST_1167,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_1483,CUST_1168,2022-05-19,monthly,Pro,135,108.0,initial
ORD_1484,CUST_1168,2022-06-01,monthly,Pro,135,108.0,recurring
ORD_1485,CUST_1169,2022-03-09,annual,Pro,1440,1152.0,initial
ORD_1486,CUST_1169,2023-03-01,annual,Pro,1440,1152.0,renewal
ORD_1487,CUST_1170,2023-04-08,annual,Pro,1440,1152.0,initial
ORD_1488,CUST_1170,2024-04-01,annual,Enterprise,3600,3060.0,renewal
ORD_1489,CUST_1171,2022-07-08,annual,Basic,600,450.0,initial
ORD_1490,CUST_1171,2023-07-01,annual,Basic,600,450.0,renewal
ORD_1491,CUST_1171,2024-07-01,annual,Basic,600,450.0,renewal
ORD_1492,CUST_1172,2022-03-18,monthly,Pro,135,108.0,initial
ORD_1493,CUST_1172,2022-04-01,monthly,Pro,135,108.0,recurring
ORD_1494,CUST_1172,2022-05-01,monthly,Pro,135,108.0,recurring
ORD_1495,CUST_1172,2022-06-01,monthly,Pro,135,108.0,recurring
ORD_1496,CUST_1172,2022-07-01,monthly,Pro,135,108.0,recurring
ORD_1497,CUST_1172,2022-08-01,monthly,Pro,135,108.0,recurring
ORD_1498,CUST_1172,2022-09-01,monthly,Pro,135,108.0,recurring
ORD_1499,CUST_1172,2022-10-01,monthly,Pro,135,108.0,recurring
ORD_1500,CUST_1172,2022-11-01,monthly,Pro,135,108.0,recurring
ORD_1501,CUST_1172,2022-12-01,monthly,Pro,135,108.0,recurring
ORD_1502,CUST_1172,2023-01-01,monthly,Pro,135,108.0,recurring
ORD_1503,CUST_1172,2023-02-01,monthly,Pro,135,108.0,recurring
ORD_1504,CUST_1172,2023-03-01,monthly,Pro,135,108.0,recurring
ORD_1505,CUST_1172,2023-04-01,monthly,Pro,135,108.0,recurring
ORD_1506,CUST_1172,2023-05-01,monthly,Pro,135,108.0,recurring
ORD_1507,CUST_1172,2023-06-01,monthly,Pro,135,108.0,recurring
ORD_1508,CUST_1172,2023-07-01,monthly,Pro,135,108.0,recurring
ORD_1509,CUST_1172,2023-08-01,monthly,Pro,135,108.0,recurring
ORD_1510,CUST_1172,2023-09-01,monthly,Pro,135,108.0,recurring
ORD_1511,CUST_1172,2023-10-01,monthly,Pro,135,108.0,recurring
ORD_1512,CUST_1172,2023-11-01,monthly,Pro,135,108.0,recurring
ORD_1513,CUST_1172,2023-12-01,monthly,Pro,135,108.0,recurring
ORD_1514,CUST_1172,2024-01-01,monthly,Pro,135,108.0,recurring
ORD_1515,CUST_1172,2024-02-01,monthly,Pro,135,108.0,recurring
ORD_1516,CUST_1172,2024-03-01,monthly,Pro,135,108.0,recurring
ORD_1517,CUST_1172,2024-04-01,monthly,Pro,135,108.0,recurring
ORD_1518,CUST_1172,2024-05-01,monthly,Pro,135,108.0,recurring
ORD_1519,CUST_1172,2024-06-01,monthly,Pro,135,108.0,recurring
ORD_1520,CUST_1172,2024-07-01,monthly,Pro,135,108.0,recurring
ORD_1521,CUST_1172,2024-08-01,monthly,Pro,135,108.0,recurring
ORD_1522,CUST_1172,2024-09-01,monthly,Pro,135,108.0,recurring
ORD_1523,CUST_1172,2024-10-01,monthly,Pro,135,108.0,recurring
ORD_1524,CUST_1172,2024-11-01,monthly,Pro,135,108.0,recurring
ORD_1525,CUST_1172,2024-12-01,monthly,Pro,135,108.0,recurring
ORD_1526,CUST_1172,2025-01-01,monthly,Pro,135,108.0,recurring
ORD_1527,CUST_1173,2022-11-23,annual,Enterprise,3600,3060.0,initial
ORD_1528,CUST_1173,2023-11-01,annual,Enterprise,3600,3060.0,renewal
ORD_1529,CUST_1173,2024-11-01,annual,Enterprise,3600,3060.0,renewal
ORD_1530,CUST_1174,2023-03-24,monthly,Basic,75,56.25,initial
ORD_1531,CUST_1174,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_1532,CUST_1174,2023-05-01,monthly,Basic,75,56.25,recurring
ORD_1533,CUST_1174,2023-06-01,monthly,Basic,75,56.25,recurring
ORD_1534,CUST_1174,2023-07-01,monthly,Basic,75,56.25,recurring
ORD_1535,CUST_1175,2022-04-20,annual,Pro,1440,1152.0,initial
ORD_1536,CUST_1175,2023-04-01,annual,Pro,1440,1152.0,renewal
ORD_1537,CUST_1175,2024-04-01,annual,Pro,1440,1152.0,renewal
ORD_1538,CUST_1176,2022-09-06,monthly,Basic,75,56.25,initial
ORD_1539,CUST_1176,2022-10-01,monthly,Basic,75,56.25,recurring
ORD_1540,CUST_1176,2022-11-01,monthly,Basic,75,56.25,recurring
ORD_1541,CUST_1176,2022-12-01,monthly,Basic,75,56.25,recurring
ORD_1542,CUST_1176,2023-01-01,monthly,Basic,75,56.25,recurring
ORD_1543,CUST_1176,2023-02-01,monthly,Basic,75,56.25,recurring
ORD_1544,CUST_1176,2023-03-01,monthly,Basic,75,56.25,recurring
ORD_1545,CUST_1176,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_1546,CUST_1176,2023-05-01,monthly,Basic,75,56.25,recurring
ORD_1547,CUST_1176,2023-06-01,monthly,Basic,75,56.25,recurring
ORD_1548,CUST_1176,2023-07-01,monthly,Basic,75,56.25,recurring
ORD_1549,CUST_1176,2023-08-01,monthly,Basic,75,56.25,recurring
ORD_1550,CUST_1176,2023-09-01,monthly,Basic,75,56.25,recurring
ORD_1551,CUST_1176,2023-10-01,monthly,Basic,75,56.25,recurring
ORD_1552,CUST_1176,2023-11-01,monthly,Basic,75,56.25,recurring
ORD_1553,CUST_1176,2023-12-01,monthly,Basic,75,56.25,recurring
ORD_1554,CUST_1176,2024-01-01,monthly,Basic,75,56.25,recurring
ORD_1555,CUST_1176,2024-02-01,monthly,Basic,75,56.25,recurring
ORD_1556,CUST_1176,2024-03-01,monthly,Basic,75,56.25,recurring
ORD_1557,CUST_1176,2024-04-01,monthly,Basic,75,56.25,recurring
ORD_1558,CUST_1176,2024-05-01,monthly,Basic,75,56.25,recurring
ORD_1559,CUST_1176,2024-06-01,monthly,Basic,75,56.25,recurring
ORD_1560,CUST_1176,2024-07-01,monthly,Basic,75,56.25,recurring
ORD_1561,CUST_1176,2024-08-01,monthly,Basic,75,56.25,recurring
ORD_1562,CUST_1176,2024-09-01,monthly,Basic,75,56.25,recurring
ORD_1563,CUST_1176,2024-10-01,monthly,Basic,75,56.25,recurring
ORD_1564,CUST_1176,2024-11-01,monthly,Basic,75,56.25,recurring
ORD_1565,CUST_1176,2024-12-01,monthly,Basic,75,56.25,recurring
ORD_1566,CUST_1176,2025-01-01,monthly,Basic,75,56.25,recurring
ORD_1567,CUST_1177,2023-01-09,monthly,Pro,135,108.0,initial
ORD_1568,CUST_1177,2023-02-01,monthly,Pro,135,108.0,recurring
ORD_1569,CUST_1177,2023-03-01,monthly,Pro,135,108.0,recurring
ORD_1570,CUST_1177,2023-04-01,monthly,Enterprise,315,267.75,recurring
ORD_1571,CUST_1177,2023-05-01,monthly,Enterprise,315,267.75,recurring
ORD_1572,CUST_1177,2023-06-01,monthly,Enterprise,315,267.75,recurring
ORD_1573,CUST_1177,2023-07-01,monthly,Enterprise,315,267.75,recurring
ORD_1574,CUST_1177,2023-08-01,monthly,Enterprise,315,267.75,recurring
ORD_1575,CUST_1177,2023-09-01,monthly,Enterprise,315,267.75,recurring
ORD_1576,CUST_1177,2023-10-01,monthly,Enterprise,315,267.75,recurring
ORD_1577,CUST_1178,2022-12-26,annual,Pro,1440,1152.0,initial
ORD_1578,CUST_1178,2023-12-01,annual,Pro,1440,1152.0,renewal
ORD_1579,CUST_1178,2024-12-01,annual,Pro,1440,1152.0,renewal
ORD_1580,CUST_1179,2023-02-18,annual,Pro,1440,1152.0,initial
ORD_1581,CUST_1179,2024-02-01,annual,Pro,1440,1152.0,renewal
ORD_1582,CUST_1180,2023-06-27,annual,Pro,1440,1152.0,initial
ORD_1583,CUST_1180,2024-06-01,annual,Pro,1440,1152.0,renewal
ORD_1584,CUST_1181,2023-03-06,annual,Basic,600,450.0,initial
ORD_1585,CUST_1181,2024-03-01,annual,Pro,1440,1152.0,renewal
ORD_1586,CUST_1182,2022-01-13,monthly,Basic,75,56.25,initial
ORD_1587,CUST_1182,2022-02-01,monthly,Basic,75,56.25,recurring
ORD_1588,CUST_1182,2022-03-01,monthly,Basic,75,56.25,recurring
ORD_1589,CUST_1182,2022-04-01,monthly,Basic,75,56.25,recurring
ORD_1590,CUST_1182,2022-05-01,monthly,Basic,75,56.25,recurring
ORD_1591,CUST_1182,2022-06-01,monthly,Basic,75,56.25,recurring
ORD_1592,CUST_1182,2022-07-01,monthly,Basic,75,56.25,recurring
ORD_1593,CUST_1182,2022-08-01,monthly,Basic,75,56.25,recurring
ORD_1594,CUST_1182,2022-09-01,monthly,Basic,75,56.25,recurring
ORD_1595,CUST_1182,2022-10-01,monthly,Basic,75,56.25,recurring
ORD_1596,CUST_1182,2022-11-01,monthly,Basic,75,56.25,recurring
ORD_1597,CUST_1182,2022-12-01,monthly,Basic,75,56.25,recurring
ORD_1598,CUST_1182,2023-01-01,monthly,Basic,75,56.25,recurring
ORD_1599,CUST_1182,2023-02-01,monthly,Basic,75,56.25,recurring
ORD_1600,CUST_1182,2023-03-01,monthly,Basic,75,56.25,recurring
ORD_1601,CUST_1182,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_1602,CUST_1182,2023-05-01,monthly,Basic,75,56.25,recurring
ORD_1603,CUST_1182,2023-06-01,monthly,Basic,75,56.25,recurring
ORD_1604,CUST_1182,2023-07-01,monthly,Basic,75,56.25,recurring
ORD_1605,CUST_1182,2023-08-01,monthly,Basic,75,56.25,recurring
ORD_1606,CUST_1182,2023-09-01,monthly,Basic,75,56.25,recurring
ORD_1607,CUST_1182,2023-10-01,monthly,Basic,75,56.25,recurring
ORD_1608,CUST_1182,2023-11-01,monthly,Basic,75,56.25,recurring
ORD_1609,CUST_1183,2023-06-11,annual,Basic,600,450.0,initial
ORD_1610,CUST_1183,2024-06-01,annual,Basic,600,450.0,renewal
ORD_1611,CUST_1184,2022-10-16,annual,Basic,600,450.0,initial
ORD_1612,CUST_1184,2023-10-01,annual,Basic,600,450.0,renewal
ORD_1613,CUST_1185,2023-04-26,annual,Basic,600,450.0,initial
ORD_1614,CUST_1185,2024-04-01,annual,Basic,600,450.0,renewal
ORD_1615,CUST_1186,2022-10-23,annual,Basic,600,450.0,initial
ORD_1616,CUST_1186,2023-10-01,annual,Basic,600,450.0,renewal
ORD_1617,CUST_1186,2024-10-01,annual,Pro,1440,1152.0,renewal
ORD_1618,CUST_1187,2022-01-13,annual,Pro,1440,1152.0,initial
ORD_1619,CUST_1187,2023-01-01,annual,Enterprise,3600,3060.0,renewal
ORD_1620,CUST_1187,2024-01-01,annual,Enterprise,3600,3060.0,renewal
ORD_1621,CUST_1188,2022-08-10,monthly,Basic,75,56.25,initial
ORD_1622,CUST_1188,2022-09-01,monthly,Basic,75,56.25,recurring
ORD_1623,CUST_1188,2022-10-01,monthly,Basic,75,56.25,recurring
ORD_1624,CUST_1188,2022-11-01,monthly,Basic,75,56.25,recurring
ORD_1625,CUST_1188,2022-12-01,monthly,Basic,75,56.25,recurring
ORD_1626,CUST_1188,2023-01-01,monthly,Basic,75,56.25,recurring
ORD_1627,CUST_1188,2023-02-01,monthly,Basic,75,56.25,recurring
ORD_1628,CUST_1188,2023-03-01,monthly,Basic,75,56.25,recurring
ORD_1629,CUST_1188,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_1630,CUST_1188,2023-05-01,monthly,Basic,75,56.25,recurring
ORD_1631,CUST_1188,2023-06-01,monthly,Pro,135,108.0,recurring
ORD_1632,CUST_1188,2023-07-01,monthly,Enterprise,315,267.75,recurring
ORD_1633,CUST_1188,2023-08-01,monthly,Enterprise,315,267.75,recurring
ORD_1634,CUST_1188,2023-09-01,monthly,Enterprise,315,267.75,recurring
ORD_1635,CUST_1188,2023-10-01,monthly,Enterprise,315,267.75,recurring
ORD_1636,CUST_1188,2023-11-01,monthly,Enterprise,315,267.75,recurring
ORD_1637,CUST_1188,2023-12-01,monthly,Enterprise,315,267.75,recurring
ORD_1638,CUST_1188,2024-01-01,monthly,Enterprise,315,267.75,recurring
ORD_1639,CUST_1188,2024-02-01,monthly,Enterprise,315,267.75,recurring
ORD_1640,CUST_1188,2024-03-01,monthly,Enterprise,315,267.75,recurring
ORD_1641,CUST_1188,2024-04-01,monthly,Enterprise,315,267.75,recurring
ORD_1642,CUST_1188,2024-05-01,monthly,Enterprise,315,267.75,recurring
ORD_1643,CUST_1188,2024-06-01,monthly,Enterprise,315,267.75,recurring
ORD_1644,CUST_1188,2024-07-01,monthly,Enterprise,315,267.75,recurring
ORD_1645,CUST_1188,2024-08-01,monthly,Enterprise,315,267.75,recurring
ORD_1646,CUST_1188,2024-09-01,monthly,Enterprise,315,267.75,recurring
ORD_1647,CUST_1188,2024-10-01,monthly,Enterprise,315,267.75,recurring
ORD_1648,CUST_1188,2024-11-01,monthly,Enterprise,315,267.75,recurring
ORD_1649,CUST_1188,2024-12-01,monthly,Enterprise,315,267.75,recurring
ORD_1650,CUST_1188,2025-01-01,monthly,Enterprise,315,267.75,recurring
ORD_1651,CUST_1189,2022-12-19,annual,Pro,1440,1152.0,initial
ORD_1652,CUST_1189,2023-12-01,annual,Enterprise,3600,3060.0,renewal
ORD_1653,CUST_1190,2022-03-21,annual,Basic,600,450.0,initial
ORD_1654,CUST_1190,2023-03-01,annual,Pro,1440,1152.0,renewal
ORD_1655,CUST_1190,2024-03-01,annual,Pro,1440,1152.0,renewal
ORD_1656,CUST_1191,2022-11-12,annual,Basic,600,450.0,initial
ORD_1657,CUST_1192,2022-07-21,monthly,Basic,75,56.25,initial
ORD_1658,CUST_1192,2022-08-01,monthly,Basic,75,56.25,recurring
ORD_1659,CUST_1192,2022-09-01,monthly,Basic,75,56.25,recurring
ORD_1660,CUST_1192,2022-10-01,monthly,Basic,75,56.25,recurring
ORD_1661,CUST_1192,2022-11-01,monthly,Basic,75,56.25,recurring
ORD_1662,CUST_1192,2022-12-01,monthly,Basic,75,56.25,recurring
ORD_1663,CUST_1192,2023-01-01,monthly,Basic,75,56.25,recurring
ORD_1664,CUST_1192,2023-02-01,monthly,Basic,75,56.25,recurring
ORD_1665,CUST_1192,2023-03-01,monthly,Basic,75,56.25,recurring
ORD_1666,CUST_1192,2023-04-01,monthly,Basic,75,56.25,recurring
ORD_1667,CUST_1192,2023-05-01,monthly,Basic,75,56.25,recurring
ORD_1668,CUST_1192,2023-06-01,monthly,Basic,75,56.25,recurring
ORD_1669,CUST_1192,2023-07-01,monthly,Basic,75,56.25,recurring
ORD_1670,CUST_1192,2023-08-01,monthly,Basic,75,56.25,recurring
ORD_1671,CUST_1192,2023-09-01,monthly,Basic,75,56.25,recurring
ORD_1672,CUST_1192,2023-10-01,monthly,Basic,75,56.25,recurring
ORD_1673,CUST_1192,2023-11-01,monthly,Basic,75,56.25,recurring
ORD_1674,CUST_1192,2023-12-01,monthly,Basic,75,56.25,recurring
ORD_1675,CUST_1192,2024-01-01,monthly,Basic,75,56.25,recurring
ORD_1676,CUST_1192,2024-02-01,monthly,Basic,75,56.25,recurring
ORD_1677,CUST_1192,2024-03-01,monthly,Basic,75,56.25,recurring
ORD_1678,CUST_1192,2024-04-01,monthly,Basic,75,56.25,recurring
ORD_1679,CUST_1192,2024-05-01,monthly,Basic,75,56.25,recurring
ORD_1680,CUST_1192,2024-06-01,monthly,Basic,75,56.25,recurring
ORD_1681,CUST_1192,2024-07-01,monthly,Basic,75,56.25,recurring
ORD_1682,CUST_1192,2024-08-01,monthly,Basic,75,56.25,recurring
ORD_1683,CUST_1192,2024-09-01,monthly,Basic,75,56.25,recurring
ORD_1684,CUST_1192,2024-10-01,monthly,Basic,75,56.25,recurring
ORD_1685,CUST_1192,2024-11-01,monthly,Basic,75,56.25,recurring
ORD_1686,CUST_1192,2024-12-01,monthly,Basic,75,56.25,recurring
ORD_1687,CUST_1192,2025-01-01,monthly,Basic,75,56.25,recurring
ORD_1688,CUST_1193,2022-05-31,annual,Basic,600,450.0,initial
ORD_1689,CUST_1193,2023-05-01,annual,Pro,1440,1152.0,renewal
ORD_1690,CUST_1193,2024-05-01,annual,Pro,1440,1152.0,renewal
ORD_1691,CUST_1194,2022-07-20,annual,Basic,600,450.0,initial
ORD_1692,CUST_1195,2023-05-04,annual,Basic,600,450.0,initial
ORD_1693,CUST_1196,2022-01-22,annual,Basic,600,450.0,initial
ORD_1694,CUST_1196,2023-01-01,annual,Basic,600,450.0,renewal
ORD_1695,CUST_1196,2024-01-01,annual,Basic,600,450.0,renewal
ORD_1696,CUST_1197,2022-09-09,annual,Enterprise,3600,3060.0,initial
ORD_1697,CUST_1197,2023-09-01,annual,Enterprise,3600,3060.0,renewal
ORD_1698,CUST_1197,2024-09-01,annual,Pro,1440,1152.0,renewal
ORD_1699,CUST_1198,2022-10-06,annual,Pro,1440,1152.0,initial
ORD_1700,CUST_1198,2023-10-01,annual,Enterprise,3600,3060.0,renewal
ORD_1701,CUST_1198,2024-10-01,annual,Enterprise,3600,3060.0,renewal
ORD_1702,CUST_1199,2022-01-04,annual,Pro,1440,1152.0,initial
